key,0,1,2,3,4
3974,"採集に関するシステムメッセージ",9,0,False,"所持品に空きがありません。分解できませんでした。"
3975,"採集に関するシステムメッセージ",9,0,False,"アネモスクリスタルが足りません。分解できませんでした。"
3976,"採集に関するシステムメッセージ",8,0,False,"このアイテムはすでに修得しており、他人にも渡すことができないので、受け取る必要はありません。"
3977,"採集に関するシステムメッセージ",8,0,False,"1つしか持てないアイテムです。受け取れませんでした。"
3978,"採集に関するシステムメッセージ",8,0,False,"所持品に空きがありません。受け取れませんでした。"
3979,"採集に関するシステムメッセージ",8,0,False,"入手済みのアイテムです。受け取れませんでした。"
3980,"システムからのメッセージ",1,0,False,"<Sheet(Item,IntegerParameter(1),0)/>×<Value>IntegerParameter(2)</Value>を渡し、<Sheet(Item,IntegerParameter(3),0)/>×<Value>IntegerParameter(4)</Value>を入手しましたが、最大所持数に達しているため破棄されました。"
3981,"システムからのメッセージ",1,0,False,"<Sheet(Item,IntegerParameter(1),0)/>×<Value>IntegerParameter(2)</Value>を渡し、<Sheet(Item,IntegerParameter(3),0)/>×<Value>IntegerParameter(4)</Value>を入手しましたが、最大所持数に達したため<Sheet(Item,IntegerParameter(3),0)/>×<Value>IntegerParameter(5)</Value>のみ入手しました。"
3982,"採集に関するシステムメッセージ",8,0,False,"所持数が不足しているため、鑑定できません。"
3983,"採集に関するシステムメッセージ",8,0,False,"所持品に空きがないため、アイテム鑑定を行えません。"
3984,"None",0,0,False,""
3985,"None",0,0,False,""
3986,"None",0,0,False,""
3987,"None",0,0,False,""
3988,"None",0,0,False,""
3989,"None",0,0,False,""
3990,"システムからのメッセージ",17,0,False,"攻略任務への突入をキャンセルしたため、費用を返却しました。"
3991,"システムからのメッセージ",17,0,False,"攻略任務中に意図せぬ切断が起こったため、費用を返却しました。"
3992,"成長/修得",33,0,False,"新たなエモートアクション「スクワット」、「腕立て伏せ」、「腹筋運動」、「深呼吸」を修得しました。"
3993,"アクションの開始/中止",1,0,False,"<Highlight>ObjectParameter(1)</Highlight>は「<Sheet(BgcArmyAction,IntegerParameter(1),1)/>」を発した。"
3994,"システムからのメッセージ",17,0,False,"現在、途中退出もしくは参加辞退によるペナルティ状態のため、実行できません。費用を返却しました。"
3995,"システムからのメッセージ",17,0,False,"コンテンツファインダー登録中のため、実行できません。費用を返却しました。"
3996,"None",0,0,False,""
3997,"アクションの開始/中止",1,0,False,"小隊員たちの「<Highlight>StringParameter(1)</Highlight>」"
3998,"None",0,0,False,""
3999,"None",0,0,False,""
4000,"採集に関するシステムメッセージ",9,0,False,"エリア移動ができませんでした。"
4001,"採集に関するシステムメッセージ",9,0,False,"Sサイズの土地には畑を1つまでしか配置することができません。"
4002,"採集に関するシステムメッセージ",9,0,False,"Mサイズの土地には畑を2つまでしか配置することができません。"
4003,"採集に関するシステムメッセージ",9,0,False,"これ以上畑を配置することはできません。"
4004,"採集に関するシステムメッセージ",9,0,False,"作物が残っているため実行できません。"
4005,"採集に関するシステムメッセージ",9,0,False,"種を持っていません。"
4006,"採集に関するシステムメッセージ",9,0,False,"土を持っていません。"
4007,"採集に関するシステムメッセージ",9,0,False,"すでに作物が植わっているため、種をまくことができませんでした。"
4008,"採集に関するシステムメッセージ",9,0,False,"種をまくことができませんでした。"
4009,"採集に関するシステムメッセージ",9,0,False,"権限「<Sheet(FCAuthority,55,0)/>」がありません。"
4010,"採集に関するシステムメッセージ",9,0,False,"肥料を持っていません。"
4011,"採集に関するシステムメッセージ",9,0,False,"肥料をあげることができませんでした。"
4012,"採集に関するシステムメッセージ",9,0,False,"すでに十分な肥料が与えられています。"
4013,"採集に関するシステムメッセージ",9,0,False,"収穫することができませんでした。"
4014,"採集に関するシステムメッセージ",9,0,False,"権限「<Sheet(FCAuthority,56,0)/>」がありません。"
4015,"システムからのメッセージ",33,0,False,"畑<Value>IntegerParameter(1)</Value>に畝<Value>IntegerParameter(2)</Value>を作り、種をまいた。"
4016,"システムからのメッセージ",33,0,False,"作物に肥料をあげた。"
4017,"システムからのメッセージ",33,0,False,"作物の元気が出たようだ！"
4018,"システムからのメッセージ",33,0,False,"枯れた作物を処分し、畝を整理した。"
4019,"採集に関するシステムメッセージ",9,0,False,"権限「<Sheet(FCAuthority,52,0)/>」がありません。"
4020,"採集に関するシステムメッセージ",9,0,False,"3文字以上20文字以下で付けてください。"
4021,"採集に関するシステムメッセージ",9,0,False,"連続して指定できない文字が含まれています。"
4022,"採集に関するシステムメッセージ",9,0,False,"余計なスペースが含まれています。"
4023,"採集に関するシステムメッセージ",129,0,False,"中毒防止制限中のため、種をまくことができません。"
4024,"採集に関するシステムメッセージ",129,0,False,"中毒防止制限中のため、収穫することができません。"
4025,"システムからのメッセージ",33,0,False,"作物を処分し、畝を整理した。"
4026,"採集に関するシステムメッセージ",9,0,False,"権限「<Sheet(FCAuthority,57,0)/>」がありません。"
4027,"採集に関するシステムメッセージ",9,0,False,"ギルが足りません。"
4028,"システムからのメッセージ",33,0,False,"<Value>IntegerParameter(1)</Value>号室の個室を増築しました。"
4029,"フリーカンパニーアナウンス",1,0,False,"<Value>IntegerParameter(1)</Value>号室の個室を増築しました。"
4030,"フリーカンパニーアナウンス",33,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>が<Value>IntegerParameter(1)</Value>号室の個室を増築しました。"
4031,"採集に関するシステムメッセージ",9,0,False,"個室内にキャラクターがいるため実行できません。"
4032,"システムからのメッセージ",33,0,False,"<Value>IntegerParameter(1)</Value>号室の個室を撤去しました。"
4033,"フリーカンパニーアナウンス",1,0,False,"<Value>IntegerParameter(1)</Value>号室の個室を撤去しました。"
4034,"フリーカンパニーアナウンス",33,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>が<Value>IntegerParameter(1)</Value>号室の個室を撤去しました。"
4035,"採集に関するシステムメッセージ",9,0,False,"個室が存在しないため移動できませんでした。"
4036,"採集に関するシステムメッセージ",9,0,False,"現在居る個室のため移動できません。"
4037,"採集に関するシステムメッセージ",9,0,False,"訪問不可の個室のため移動できません。"
4038,"採集に関するシステムメッセージ",9,0,False,"個室が存在しないため実行できません。"
4039,"採集に関するシステムメッセージ",9,0,False,"個室の名前変更に失敗しました。"
4040,"システムからのメッセージ",33,0,False,"個室の名前を「<Highlight>StringParameter(1)</Highlight>」に変更しました。"
4041,"採集に関するシステムメッセージ",9,0,False,"個室があるため、フリーカンパニーの脱退手続きに失敗しました。"
4042,"採集に関するシステムメッセージ",9,0,False,"そのメンバーの個室があるため、フリーカンパニーの除名手続きに失敗しました。"
4043,"採集に関するシステムメッセージ",9,0,False,"個室内に調度品が設置されているため撤去できません。"
4044,"採集に関するシステムメッセージ",9,0,False,"フリーカンパニーのハウス内、もしくは土地に立っていないため撤去できません。"
4045,"採集に関するシステムメッセージ",9,0,False,"個室が増設されているため撤去できません。"
4046,"採集に関するシステムメッセージ",9,0,False,"居住区担当官に資産アイテムを預けているため実行できません。"
4047,"システムからのメッセージ",33,0,False,"フリーカンパニーからの除名により「個室」が撤去されました。"
4048,"システムからのメッセージ",33,0,False,"フリーカンパニーからの除名により「個室」が撤去されました。"
4049,"システムからのメッセージ",33,0,False,"フリーカンパニーからの除名により「個室」が撤去され、アイテムが居住区担当官に預けられました。"
4050,"システムからのメッセージ",33,0,False,"フリーカンパニーからの除名により「個室」が撤去され、アイテムが居住区担当官に預けられました。"
4051,"システムからのメッセージ",33,0,False,"居住区担当官に預けられていたアイテムが消滅しました。"
4052,"システムからのメッセージ",33,0,False,"居住区担当官に預けられていたアイテムが消滅しました。"
4053,"システムからのメッセージ",33,0,False,"作物に別れを告げ、畝を整理した。"
4054,"システムからのメッセージ",33,0,False,"「<Sheet(Item,IntegerParameter(1),0)/>」を、美味しく頂いた！"
4055,"システムからのメッセージ",33,0,False,"「<Sheet(Item,IntegerParameter(1),0)/>」を、最後まで美味しく頂いた！"
4056,"採集に関するシステムメッセージ",9,0,False,"権限「<Sheet(FCAuthority,61,0)/>」がないためキャンセルしました。"
4057,"システムからのメッセージ",33,0,False,"<Value>IntegerParameter(1)</Value>号室の部屋を購入しました。"
4058,"採集に関するシステムメッセージ",9,0,False,"部屋内にキャラクターがいるため実行できません。"
4059,"採集に関するシステムメッセージ",9,0,False,"部屋内に調度品が設置されているため実行できません。"
4060,"システムからのメッセージ",33,0,False,"<Value>IntegerParameter(1)</Value>号室の部屋を撤去しました。"
4061,"採集に関するシステムメッセージ",9,0,False,"部屋が存在しないため移動できませんでした。"
4062,"採集に関するシステムメッセージ",9,0,False,"現在居る部屋のため移動できません。"
4063,"採集に関するシステムメッセージ",9,0,False,"訪問不可の部屋のため移動できません。"
4064,"システムからのメッセージ",1,0,False,"<Sheet(PlaceName,IntegerParameter(1),0)/>第<Value>IntegerParameter(2)</Value>区<Value>IntegerParameter(3)</Value>番地の土地を購入しました。"
4065,"システムからのメッセージ",1,0,False,"<Sheet(PlaceName,IntegerParameter(1),0)/>第<Value>IntegerParameter(2)</Value>区<Value>IntegerParameter(3)</Value>番地に「<Sheet(HousingPreset,IntegerParameter(4),0)/>」を建築しました。"
4066,"システムからのメッセージ",1,0,False,"「<Highlight>StringParameter(1)</Highlight>」を撤去しました。"
4067,"システムからのメッセージ",1,0,False,"<Sheet(PlaceName,IntegerParameter(1),0)/>第<Value>IntegerParameter(2)</Value>区<Value>IntegerParameter(3)</Value>番地の土地を放棄しました。"
4068,"採集に関するシステムメッセージ",9,0,False,"「<Sheet(Item,IntegerParameter(1),0)/>」は、もう残されていないようだ……。"
4069,"採集に関するシステムメッセージ",9,0,False,"部屋の名前変更に失敗しました。"
4070,"採集に関するシステムメッセージ",9,0,False,"フリーカンパニーの処理に失敗しました。"
4071,"採集に関するシステムメッセージ",9,0,False,"権限「<Sheet(FCAuthority,60,0)/>」がありません。"
4072,"システムからのメッセージ",33,0,False,"ホイールスロット<Value>IntegerParameter(1)</Value>に、「<Sheet(Item,IntegerParameter(2),0)/>」を設置しました。"
4073,"採集に関するシステムメッセージ",9,0,False,"既にチャージされているため撤去できませんでした。"
4074,"システムからのメッセージ",33,0,False,"ホイールスロット<Value>IntegerParameter(1)</Value>から、「<Sheet(Item,IntegerParameter(2),0)/>」を撤去しました。"
4075,"採集に関するシステムメッセージ",9,0,False,"所持品に空きがないため、アイテムを入手できません。"
4076,"システムからのメッセージ",33,0,False,"ホイールスロット<Value>IntegerParameter(1)</Value>から、「<Sheet(Item,IntegerParameter(2),0)/>」を獲得しました。"
4077,"フリーカンパニーアナウンス",33,0,False,"カンパニーアクション「<Sheet(CompanyAction,IntegerParameter(1),0)/>」をリザーブしました。"
4078,"フリーカンパニーアナウンス",1,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>がカンパニーアクション「<Sheet(CompanyAction,IntegerParameter(2),0)/>」をリザーブしました。"
4079,"採集に関するシステムメッセージ",9,0,False,"この調度品は、フリーカンパニーのハウス内にしか設置できません。"
4080,"採集に関するシステムメッセージ",9,0,False,"ホイールが設置されている為、撤去できません。"
4081,"システムからのメッセージ",33,0,False,"部屋の名前を「<Highlight>StringParameter(1)</Highlight>」に変更しました。"
4082,"採集に関するシステムメッセージ",9,0,False,"中毒防止制限中のため設置できません。"
4083,"採集に関するシステムメッセージ",9,0,False,"中毒防止制限中のため撤去できません。"
4084,"採集に関するシステムメッセージ",9,0,False,"中毒防止制限中のため獲得できません。"
4085,"採集に関するシステムメッセージ",9,0,False,"権限「<Sheet(FCAuthority,62,0)/>」がありません。"
4086,"採集に関するシステムメッセージ",9,0,False,"権限「<Sheet(FCAuthority,63,0)/>」がありません。"
4087,"採集に関するシステムメッセージ",9,0,False,"権限「<Sheet(FCAuthority,64,0)/>」がありません。"
4088,"採集に関するシステムメッセージ",9,0,False,"権限「<Sheet(FCAuthority,65,0)/>」がありません。"
4089,"採集に関するシステムメッセージ",9,0,False,"権限「<Sheet(FCAuthority,66,0)/>」がありません。"
4090,"採集に関するシステムメッセージ",9,0,False,"権限「<Sheet(FCAuthority,67,0)/>」がありません。"
4091,"採集に関するシステムメッセージ",8,0,False,"ハウスリテイナー中毒防止ログ：設置できない"
4092,"採集に関するシステムメッセージ",8,0,False,"ハウスリテイナー中毒防止ログ：撤去できない"
4093,"採集に関するシステムメッセージ",8,0,False,"ハウスリテイナー中毒防止ログ：キャラ変更できない"
4094,"採集に関するシステムメッセージ",8,0,False,"ハウスリテイナー中毒防止ログ：公開設定変更できない"
4095,"採集に関するシステムメッセージ",9,0,False,"ギルが足りません。"
4096,"システムからのメッセージ",33,0,False,"地下工房を増築しました。"
4097,"フリーカンパニーアナウンス",33,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>が地下工房を増築しました。"
4098,"採集に関するシステムメッセージ",9,0,False,"フリーカンパニーのハウス内に居ないため実行できません。"
4099,"採集に関するシステムメッセージ",9,0,False,"地下工房内で製作中のアイテム、または飛空艇・潜水艦があるため実行できません。"
4100,"採集に関するシステムメッセージ",9,0,False,"地下工房内にキャラクターがいるため実行できません。"
4101,"システムからのメッセージ",33,0,False,"地下工房を撤去しました。"
4102,"フリーカンパニーアナウンス",33,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>が地下工房を撤去しました。"
4103,"採集に関するシステムメッセージ",8,0,False,"ハウスリテイナー中毒防止ログ：リフレッシュできない"
4104,"システムからのメッセージ",33,0,False,"リテイナーのマーケット販売履歴の公開設定を「公開」に設定しました。"
4105,"システムからのメッセージ",33,0,False,"リテイナーのマーケット販売履歴の公開設定を「非公開」に設定しました。"
4106,"システムからのメッセージ",33,0,False,"リテイナー<Highlight>StringParameter(1)</Highlight>を配置しました。"
4107,"システムからのメッセージ",33,0,False,"リテイナーの容姿・装備設定を更新しました。"
4108,"採集に関するシステムメッセージ",8,0,False,"リテイナーとの雇用契約が切れているため、操作が行えませんでした。"
4109,"採集に関するシステムメッセージ",9,0,False,"飛空艇、または潜水艦の処理に失敗しました。"
4110,"採集に関するシステムメッセージ",9,0,False,"必要数に達しているため実行できません。"
4111,"採集に関するシステムメッセージ",9,0,False,"必要なアイテムを所持していないため実行できません。"
4112,"採集に関するシステムメッセージ",9,0,False,"既に本日分を納品済みのため実行できません。"
4113,"システムからのメッセージ",1,0,False,"<If(GreaterThan(IntegerParameter(1),0))>品質が<Value>IntegerParameter(1)</Value> 上昇した！<Else/>品質は上昇しなかった。</If>"
4114,"フリーカンパニーアナウンス",33,0,False,"<Sheet(Item,IntegerParameter(1),0)/>の進捗に必要な素材が全て納品された！"
4115,"採集に関するシステムメッセージ",9,0,False,"中毒防止制限中のため納品を実行できません。"
4116,"採集に関するシステムメッセージ",9,0,False,"中毒防止制限中のため製作を実行できません。"
4117,"採集に関するシステムメッセージ",9,0,False,"他アイテムを製作中のため実行できません。"
4118,"採集に関するシステムメッセージ",9,0,False,"レベルが足りないため実行できません。"
4119,"システムからのメッセージ",33,0,False,"カンパニー製作設備に、<Sheet(Item,IntegerParameter(1),0)/>の製作をセットしました。"
4120,"採集に関するシステムメッセージ",9,0,False,"中毒防止制限中のため工程の進捗を実行できません。"
4121,"採集に関するシステムメッセージ",9,0,False,"ライトパーティ、もしくはフルパーティではないため実行できません。"
4122,"採集に関するシステムメッセージ",9,0,False,"パーティメンバー全員が、クラフタークラスではないため実行できません。"
4123,"採集に関するシステムメッセージ",9,0,False,"パーティメンバー全員が、地下工房に居ないため実行できません。"
4124,"採集に関するシステムメッセージ",9,0,False,"実行キャラクターが、パーティリーダーではないため実行できません。"
4125,"採集に関するシステムメッセージ",9,0,False,"実行キャラクターが、地下工房所有者ではないため実行できません。"
4126,"システムからのメッセージ",33,0,False,"<Switch(IntegerParameter(2))><Case(1)>作業工程が進捗しました。</Case><Case(2)>作業工程の進捗が成功し、
カンパニー製作設備の状態が「良好」になりました。</Case><Case(3)>作業工程の進捗が大成功し、
カンパニー製作設備の状態が「最良」になりました。</Case></Switch>"
4127,"システムからのメッセージ",33,0,False,"<Switch(IntegerParameter(2))><Case(1)>作業工程が進捗し、</Case><Case(2)>作業工程の進捗が成功し、</Case><Case(3)>作業工程の進捗が大成功し、</Case></Switch>
<Sheet(Item,IntegerParameter(1),0)/>が完成しました！"
4128,"採集に関するシステムメッセージ",9,0,False,"中毒防止制限中のためアイテムを受け取れません。"
4129,"採集に関するシステムメッセージ",9,0,False,"所持品に空きがないため受け取りに失敗しました。"
4130,"システムからのメッセージ",33,0,False,"カンパニー製作設備から、<Sheet(Item,IntegerParameter(1),0)/>を回収しました。"
4131,"システムからのメッセージ",33,0,False,"カンパニー製作設備の製作を中止しました。"
4132,"採集に関するシステムメッセージ",9,0,False,"中毒防止制限中のため設計できません。"
4133,"採集に関するシステムメッセージ",9,0,False,"既に製図済みのため実行できません。"
4134,"採集に関するシステムメッセージ",9,0,False,"製図に必要なアイテムを所持していないため実行できません。"
4135,"システムからのメッセージ",65,0,False,"「<Sheet(CompanyCraftDraft,IntegerParameter(1),0)/>」の製図が完了し、
カンパニー製作手帳に、新たな製作レシピが登録されました！"
4136,"採集に関するシステムメッセージ",9,0,False,"権限「<Sheet(FCAuthority,68,0)/>」がありません。"
4137,"採集に関するシステムメッセージ",9,0,False,"権限「<Sheet(FCAuthority,69,0)/>」がありません。"
4138,"採集に関するシステムメッセージ",9,0,False,"権限「<Sheet(FCAuthority,70,0)/>」がありません。"
4139,"採集に関するシステムメッセージ",9,0,False,"権限「<Sheet(FCAuthority,71,0)/>」がありません。"
4140,"採集に関するシステムメッセージ",9,0,False,"権限「<Sheet(FCAuthority,72,0)/>」がありません。"
4141,"採集に関するシステムメッセージ",9,0,False,"権限「<Sheet(FCAuthority,73,0)/>」がありません。"
4142,"採集に関するシステムメッセージ",9,0,False,"他のキャラクターがその飛空艇を操作中のため実行できません。"
4143,"採集に関するシステムメッセージ",9,0,False,"<Sheet(Item,IntegerParameter(1),0)/>が足りないため実行できません。"
4144,"採集に関するシステムメッセージ",9,0,False,"必要条件を満たしていないため登録できません。"
4145,"システムからのメッセージ",33,0,False,"<Value>IntegerParameter(2)</Value>機目の飛空艇「<Highlight>StringParameter(1)</Highlight>」を登録しました。"
4146,"フリーカンパニーアナウンス",33,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>が<Value>IntegerParameter(1)</Value>機目の飛空艇「<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>」を登録しました。"
4147,"システムからのメッセージ",1,0,False,"素材を納品しました。"
4148,"システムからのメッセージ",33,0,False,"<Value>IntegerParameter(2)</Value>機目の飛空艇名を「<Highlight>StringParameter(1)</Highlight>」に変更しました。"
4149,"採集に関するシステムメッセージ",9,0,False,"所持品に返還されるアイテムが入る空きが有りません。"
4150,"システムからのメッセージ",33,0,False,"<Value>IntegerParameter(2)</Value>機目の飛空艇「<Highlight>StringParameter(1)</Highlight>」を解体しました。"
4151,"フリーカンパニーアナウンス",33,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>が<Value>IntegerParameter(1)</Value>機目の飛空艇「<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>」を解体しました。"
4152,"採集に関するシステムメッセージ",9,0,False,"中毒防止制限中のため出港を実行できません。"
4153,"採集に関するシステムメッセージ",9,0,False,"中毒防止制限中のため完了を確認できません。"
4154,"採集に関するシステムメッセージ",9,0,False,"出港に必要な<Sheet(Item,IntegerParameter(1),0)/>が足りないため実行できません。"
4155,"採集に関するシステムメッセージ",9,0,False,"飛空艇のランクが足りないため実行できません。"
4156,"採集に関するシステムメッセージ",9,0,False,"航続距離が限界を越えてしまうため実行できません。"
4157,"採集に関するシステムメッセージ",9,0,False,"<Sheet(AirshipExplorationParamType,IntegerParameter(1),0)/>が<Value>IntegerParameter(2)</Value>以上でないため実行できません。"
4158,"システムからのメッセージ",33,0,False,"飛空艇「<Highlight>StringParameter(1)</Highlight>」が出港しました。"
4159,"システムからのメッセージ",33,0,False,"飛空艇「<Highlight>StringParameter(1)</Highlight>」の探索を中止しました。"
4160,"採集に関するシステムメッセージ",9,0,False,"所持品もしくはクリスタル枠に空きがないため、アイテムを入手できません。"
4161,"システムからのメッセージ",33,0,False,"飛空艇「<Highlight>StringParameter(1)</Highlight>」の探索完了を確認しました。"
4162,"フリーカンパニーアナウンス",33,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>が飛空艇「<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>」の探索完了を確認しました。"
4163,"システムからのメッセージ",33,0,False,"目的地「<Sheet(AirshipExplorationPoint,IntegerParameter(1),0)/>」を発見しました！"
4164,"システムからのメッセージ",33,0,False,"ランクアップ！飛空艇「<Highlight>StringParameter(1)</Highlight>」のランクが<Value>IntegerParameter(2)</Value>になりました。"
4165,"システムからのメッセージ",33,0,False,"飛空艇「<Highlight>StringParameter(1)</Highlight>」の探索によって<Value>IntegerParameter(2)</Value>機目の飛空艇が登録できるようになりました。"
4166,"採集に関するシステムメッセージ",9,0,False,"必要なカンパニーランクを満たしていないため交換できません。"
4167,"採集に関するシステムメッセージ",9,0,False,"所持品に空きがありません。交換できませんでした。"
4168,"システムからのメッセージ",33,0,False,"<Sheet(Item,IntegerParameter(1),0)/>を修理しました。"
4169,"採集に関するシステムメッセージ",9,0,False,"修理に必要な<Sheet(Item,IntegerParameter(1),0)/>を持っていません。"
4170,"採集に関するシステムメッセージ",9,0,False,"<Sheet(Item,IntegerParameter(1),0)/>は修理の必要がありません。"
4171,"採集に関するシステムメッセージ",9,0,False,"地下工房があるため、ハウスを撤去できません。"
4172,"システムからのメッセージ",33,0,False,"部屋の明るさを「<Value>IntegerParameter(1)</Value>」に設定しました。"
4173,"採集に関するシステムメッセージ",9,0,False,"パーツが壊れているため実行できません。"
4174,"システムからのメッセージ",1,0,False,"カンパニー製作手帳に、<Sheet(Item,IntegerParameter(1),0)/>の製作レシピが登録されました！"
4175,"システムからのメッセージ",33,0,False,"リテイナーの武器表示設定を「表示」に設定しました。"
4176,"システムからのメッセージ",33,0,False,"リテイナーの武器表示設定を「非表示」に設定しました。"
4177,"システムからのメッセージ",33,0,False,"リテイナーのポーズを切り替えました。"
4178,"採集に関するシステムメッセージ",9,0,False,"工程進捗中のため実行できません。"
4179,"システムからのメッセージ",33,0,False,"「雲海探索 ディアデム諸島 (Hard)」への航路を発見しました！"
4180,"フリーカンパニーアナウンス",33,0,False,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>が「雲海探索 ディアデム諸島 (Hard)」への航路を発見しました！"
4181,"採集に関するシステムメッセージ",9,0,False,"パーティー数に対して出発可能な飛空艇の機体が足りないため、実行できません。"
4182,"採集に関するシステムメッセージ",9,0,False,"飛空艇「<Highlight>StringParameter(1)</Highlight>」はボイジャー出港中のため、実行できません。"
4183,"採集に関するシステムメッセージ",9,0,False,"飛空艇「<Highlight>StringParameter(1)</Highlight>」は既に割当済みのため、実行できません。"
4184,"採集に関するシステムメッセージ",9,0,False,"飛空艇「<Highlight>StringParameter(1)</Highlight>」は乗船探索中、もしくは乗船探索完了の確認前のため、実行できません。"
4185,"採集に関するシステムメッセージ",9,0,False,"飛空艇「<Highlight>StringParameter(1)</Highlight>」は破損しているパーツがあるため、実行できません。"
4186,"採集に関するシステムメッセージ",9,0,False,"飛空艇「<Highlight>StringParameter(1)</Highlight>」はランクが足りないため、実行できません。"
4187,"採集に関するシステムメッセージ",9,0,False,"飛空艇「<Highlight>StringParameter(1)</Highlight>」は<Sheet(AirshipExplorationParamType,IntegerParameter(2),0)/>が<Value>IntegerParameter(3)</Value>以上でないため、実行できません。"
4188,"採集に関するシステムメッセージ",9,0,False,"乗船探索中のため、実行できません。"
4189,"システムからのメッセージ",65,0,False,"権限「<Sheet(FCAuthority,68,0)/>」がないため、
情報の閲覧のみになります。"
4190,"システムからのメッセージ",65,0,False,"権限「<Sheet(FCAuthority,72,0)/>」がないため、
情報の閲覧のみになります。"
4191,"システムからのメッセージ",65,0,False,"権限「<Sheet(FCAuthority,74,0)/>」がないため、
情報の閲覧のみになります。"
4192,"システムからのメッセージ",65,0,False,"権限「<Sheet(FCAuthority,70,0)/>」がないため情報の閲覧のみになります。"
4193,"採集に関するシステムメッセージ",9,0,False,"このコマンドは、現在使用できません。"
4194,"採集に関するシステムメッセージ",9,0,False,"ロビーに立っていないため実行できません。"
4195,"採集に関するシステムメッセージ",9,0,False,"部屋が存在しないため実行できません。"
4196,"採集に関するシステムメッセージ",9,0,False,"部屋が完売したため実行できません。"
4197,"採集に関するシステムメッセージ",9,0,False,"<If(PlayerParameter(8))><Sheet(ObjStr,PlayerParameter(8),0)/><Else/>ObjectParameter(3)</If>は、アパルトメントのチョコボ厩舎に預けられています。"
4198,"採集に関するシステムメッセージ",9,0,False,"厩舎にチョコボが預けられているため撤去できません。"
4199,"システムからのメッセージ",65,0,False,"現在この区へは移動できません。"
4200,"None",0,0,False,""
4201,"採集に関するシステムメッセージ",9,0,False,"ホイールスロット<Value>IntegerParameter(1)</Value>には既にアイテムが設置されています。"
4202,"採集に関するシステムメッセージ",9,0,False,"ホイールスロット<Value>IntegerParameter(1)</Value>に設置可能なアイテムを持っていません。"
4203,"採集に関するシステムメッセージ",9,0,False,"設定可能なホイールスロットがありません。"
4204,"採集に関するシステムメッセージ",9,0,False,"ホイールスロット<Value>IntegerParameter(1)</Value>はグレードが違うため設置できません。"
4205,"採集に関するシステムメッセージ",9,0,False,"利用できない言葉が含まれています。"
4206,"採集に関するシステムメッセージ",9,0,False,"3文字以上20文字以下で付けてください。"
4207,"採集に関するシステムメッセージ",9,0,False,"連続して指定できない文字が含まれています。"
4208,"採集に関するシステムメッセージ",9,0,False,"余計なスペースが含まれています。"
4209,"採集に関するシステムメッセージ",9,0,False,"一体型ハウスが設定されているため、そのスロットには設定できません。"
4210,"採集に関するシステムメッセージ",9,0,False,"参加条件を満たしていないため、パーティリーダーが行った参加申請が却下されました。"
4211,"採集に関するシステムメッセージ",1,0,False,"コンテンツ開放"
4212,"採集に関するシステムメッセージ",1,0,False,"クラス・ジョブレベル"
4213,"採集に関するシステムメッセージ",1,0,False,"平均アイテムレベル"
4214,"採集に関するシステムメッセージ",1,0,False,"ペナルティ"
4215,"採集に関するシステムメッセージ",1,0,False,"参加可能クラス・ジョブ"
4216,"採集に関するシステムメッセージ",129,0,False,"中毒防止制限中"
4217,"システムからのメッセージ",65,0,False,"このコンテンツは、現在キャラクターを強化する
バフステータスが付与される状態になっています。"
4218,"システムからのメッセージ",65,0,False,"このコンテンツは、全滅する度に徐々にキャラクターを強化する
バフステータスが付与される状態になっています。"
4219,"システムからのメッセージ",65,0,False,"バフステータスによって、与ダメージ、ＨＰ回復効果、
および最大ＨＰが<Value>IntegerParameter(1)</Value>％上昇しています。 "
4220,"システムからのメッセージ",1,0,False,"コンテンツの制限時間が残り10分未満になったため、メンバー補充機能が使用できなくなりました。"
4221,"採集に関するシステムメッセージ",1,0,False,"コンテンツコンプリート"
4222,"採集に関するシステムメッセージ",1,0,False,"所属グランドカンパニー"
4223,"採集に関するシステムメッセージ",9,0,False,"パーティメンバーの所属グランドカンパニーが異なるため、参加申請できません。"
