key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
2000798,"",0,"",0,0,1,0,0,False,"",20601,1,1,1,0,3,0,0
2000799,"",0,"",0,0,1,0,0,False,"",20601,1,1,1,0,3,0,0
2000800,"",0,"",0,0,1,0,0,False,"",20601,1,1,1,0,3,0,0
2000801,"",0,"",0,0,1,0,0,False,"",20601,1,1,1,0,3,0,0
2000802,"",0,"",0,0,1,0,0,False,"",20601,1,1,1,0,3,0,0
2000803,"",0,"",0,0,1,0,0,False,"",20601,1,1,1,0,3,0,0
2000804,"",0,"",0,0,1,0,0,False,"",20601,1,1,1,0,3,0,0
2000805,"",0,"",0,0,1,0,0,False,"",20601,1,1,1,0,3,0,0
2000806,"",0,"",0,0,1,0,0,False,"",20601,1,1,1,0,3,0,0
2000807,"",0,"",0,0,1,0,0,False,"",48340,1,1,1,65602,3,0,0
2000808,"",0,"",0,0,1,0,0,False,"",26009,1,1,1,66609,3,0,0
2000809,"",0,"",0,0,1,0,0,False,"",22601,1,1,1,66610,3,0,0
2000810,"",0,"",0,0,1,0,0,False,"",22601,1,1,1,66611,3,0,0
2000811,"",0,"",0,0,1,0,0,False,"",22601,1,1,1,66611,3,0,0
2000812,"",0,"",0,0,1,0,0,False,"",22601,1,1,1,66613,3,0,0
2000813,"",0,"",0,0,1,0,0,False,"",26007,1,1,1,66621,3,0,0
2000814,"",0,"",0,0,1,0,0,False,"",22205,1,1,1,66606,3,0,0
2000815,"",0,"",0,0,1,0,0,False,"",22201,1,1,1,66606,3,0,0
2000816,"",0,"",0,0,1,0,0,False,"",26004,1,1,1,66597,3,0,0
2000817,"",0,"",0,0,1,0,0,False,"",21003,1,1,1,66598,3,0,0
2000818,"",0,"",0,0,1,0,0,False,"",21003,1,1,1,66599,3,0,0
2000819,"",0,"",0,0,1,0,0,False,"",21003,1,1,1,66599,3,0,0
2000820,"",0,"",0,0,1,0,0,False,"",21003,1,1,1,66600,3,0,0
2000821,"",0,"",0,0,1,0,0,False,"",20406,1,1,1,66591,3,0,0
2000822,"",0,"",0,0,1,0,0,False,"",26003,1,1,1,66591,3,0,0
2000823,"",0,"",0,0,1,0,0,False,"",20601,1,1,1,0,3,0,0
2000824,"",0,"",0,0,1,0,0,False,"",22205,1,1,1,66607,3,0,0
2000826,"",0,"",0,0,1,0,0,False,"",25102,1,1,1,66244,3,0,0
2000827,"",0,"",0,0,1,0,0,False,"",22606,1,3,1,66294,3,0,0
2000828,"",0,"",0,0,1,0,0,False,"",24111,306,1,1,66263,3,0,0
2000829,"",0,"",0,0,1,0,0,False,"",22614,306,1,1,66316,3,0,0
2000830,"",0,"",0,0,1,0,0,False,"",20683,306,1,1,66370,3,0,0
2000831,"",0,"",0,0,1,0,0,False,"",25005,1,1,1,66246,3,0,0
2000832,"",0,"",0,0,1,0,0,False,"",22202,1,1,1,0,3,0,0
2000833,"",0,"",0,0,1,0,0,False,"",29001,1,1,1,66358,3,0,0
2000835,"",0,"",0,0,1,0,0,False,"",25007,1,1,1,66309,3,0,0
2000836,"",0,"",0,0,1,0,0,False,"",25011,1,1,1,66309,3,0,0
2000837,"",0,"",0,0,1,0,0,False,"",22603,1,1,1,66492,3,0,0
2000838,"",0,"",0,0,1,0,0,False,"",22603,1,1,1,66492,3,0,0
2000839,"",0,"",0,0,1,0,0,False,"",22603,1,1,1,66495,3,0,0
2000840,"",0,"",0,0,1,0,0,False,"",22603,1,1,1,66498,3,0,0
2000841,"",0,"",0,0,1,0,0,False,"",22603,1,1,1,66503,3,0,0
2000842,"",0,"",0,0,1,0,0,False,"",25918,1,1,1,66516,3,0,0
2000843,"",0,"",0,0,1,0,0,False,"",26153,1,1,1,66497,3,0,0
2000844,"",0,"",0,0,1,0,0,False,"",48003,1,1,1,66484,3,0,0
2000845,"",0,"",0,0,1,0,0,False,"",25153,1,5,1,66546,3,0,0
2000846,"",0,"",0,0,1,0,0,False,"",26151,1,1,1,66548,3,0,0
2000848,"",0,"",0,0,1,0,0,False,"",25156,1,8,1,66570,3,0,0
2000849,"",0,"",0,0,1,0,0,False,"",25919,1,1,1,66503,3,0,0
2000850,"",0,"",0,0,1,0,0,False,"",30407,1,1,1,66054,3,0,0
2000851,"",0,"",0,0,1,0,0,False,"",23001,1,1,1,66362,3,0,0
2000852,"",0,"",0,0,1,0,0,False,"",25057,1,1,1,66459,3,0,0
2000853,"",0,"",0,0,1,0,0,False,"",26153,1,1,1,66531,3,0,0
2000854,"",0,"",0,0,1,0,0,False,"",26103,1,1,1,66532,3,0,0
2000855,"",0,"",0,0,1,0,0,False,"",24406,1,3,1,66295,3,0,0
2000856,"",0,"",0,0,1,0,0,False,"",25918,1,1,1,66460,3,0,0
2000857,"",0,"",0,0,1,0,0,False,"",25308,1,2,1,66305,3,0,0
2000858,"",0,"",0,0,1,0,0,False,"",25918,1,1,1,66460,3,0,0
2000859,"",0,"",0,0,1,0,0,False,"",24404,1,2,1,66317,3,0,0
2000860,"",0,"",0,0,1,0,0,False,"",22601,1,1,1,66451,3,0,0
2000861,"",0,"",0,0,1,0,0,False,"",26024,1,1,1,66335,3,0,0
2000862,"",0,"",0,0,1,0,0,False,"",22602,1,1,1,66343,3,0,0
2000863,"",0,"",0,0,1,0,0,False,"",35403,1,3,1,66373,3,0,0
2000864,"",0,"",0,0,1,0,0,False,"",24451,1,1,1,66368,3,0,0
2000865,"",0,"",0,0,1,0,0,False,"",25023,1,1,1,66508,3,0,0
2000866,"",0,"",0,0,1,0,0,False,"",26151,1,1,1,66476,3,0,0
2000867,"",0,"",0,0,1,0,0,False,"",48003,1,1,1,66431,3,0,0
2000868,"",0,"",0,0,1,0,0,False,"",38052,1,3,1,66525,3,0,0
2000869,"",0,"",0,0,1,0,0,False,"",21003,1,1,1,66562,3,0,0
2000870,"",0,"",0,0,1,0,0,False,"",21003,1,1,1,66562,3,0,0
2000871,"",0,"",0,0,1,0,0,False,"",21002,1,1,1,66401,3,0,0
2000872,"",0,"",0,0,1,0,0,False,"",20662,1,99,1,0,3,0,0
2000873,"",0,"",0,0,1,0,0,False,"",22623,0,99,1,0,3,0,0
2000874,"",0,"",0,0,1,0,0,False,"",21468,0,99,1,0,3,0,0
2000875,"",0,"",0,0,1,0,0,False,"",20641,0,99,1,0,3,0,0
2000876,"",0,"",0,0,1,0,0,False,"",22018,0,99,1,0,3,0,0
2000877,"",0,"",0,0,1,0,0,False,"",22623,1,99,1,0,3,0,0
2000878,"",0,"",0,0,1,0,0,False,"",25153,1,99,1,0,3,0,0
2000879,"",0,"",0,0,1,0,0,False,"",21464,0,99,1,0,3,0,0
2000880,"",0,"",0,0,1,0,0,False,"",25152,1,99,1,0,3,0,0
2000881,"",0,"",0,0,1,0,0,False,"",25153,1,99,1,0,3,0,0
2000882,"",0,"",0,0,1,0,0,False,"",21266,1,99,1,0,3,0,0
2000883,"",0,"",0,0,1,0,0,False,"",25906,1,3,1,65996,3,0,0
2000884,"",0,"",0,0,1,0,0,False,"",26002,1,1,1,65996,3,0,0
2000885,"",0,"",0,0,1,0,0,False,"",25918,1,1,1,65997,3,0,0
2000886,"",0,"",0,0,1,0,0,False,"",29010,1,1,1,65997,3,0,0
2000887,"",0,"",0,0,1,0,0,False,"",24305,1,1,1,65997,3,0,0
2000888,"",0,"",0,0,1,0,0,False,"",26001,1,1,1,65997,3,0,0
2000889,"",0,"",0,0,1,0,0,False,"",25919,1,1,1,65997,3,0,0
2000890,"",0,"",0,0,1,0,0,False,"",23301,1,1,1,65997,3,0,0
2000891,"",0,"",0,0,1,0,0,False,"",25057,1,1,1,65997,3,0,0
2000892,"",0,"",0,0,1,0,0,False,"",32404,1,1,1,66252,3,0,0
2000893,"",0,"",0,0,1,0,0,False,"",22615,0,99,1,0,0,0,0
2000894,"",0,"",0,0,1,0,0,False,"",22615,0,99,1,0,0,0,0
2000895,"",0,"",0,0,1,0,0,False,"",29001,0,99,1,0,0,0,0
2000896,"",0,"",0,0,1,0,0,False,"",22615,0,99,1,0,0,0,0
2000897,"",0,"",0,0,1,0,0,False,"",21208,0,99,1,0,0,0,0
2000898,"",0,"",0,0,1,0,0,False,"",21208,0,99,1,0,0,0,0
2000899,"",0,"",0,0,1,0,0,False,"",20003,0,99,1,0,0,0,0
2000900,"",0,"",0,0,1,0,0,False,"",20015,0,99,1,0,0,0,0
2000901,"",0,"",0,0,1,0,0,False,"",21216,0,99,1,0,0,0,0
2000902,"",0,"",0,0,1,0,0,False,"",22615,0,99,1,0,0,0,0
2000903,"",0,"",0,0,1,0,0,False,"",21203,0,99,1,0,0,0,0
2000904,"",0,"",0,0,1,0,0,False,"",21203,0,99,1,0,0,0,0
2000905,"",0,"",0,0,1,0,0,False,"",20953,0,99,1,0,0,0,0
2000906,"",0,"",0,0,1,0,0,False,"",20960,0,99,1,0,0,0,0
2000907,"",0,"",0,0,1,0,0,False,"",20015,0,99,1,0,0,0,0
2000908,"",0,"",0,0,1,0,0,False,"",21300,0,99,1,0,0,0,0
2000909,"",0,"",0,0,1,0,0,False,"",20015,0,99,1,0,0,0,0
2000910,"",0,"",0,0,1,0,0,False,"",20009,0,99,1,0,0,0,0
2000911,"",0,"",0,0,1,0,0,False,"",25016,0,99,1,0,0,0,0
2000912,"",0,"",0,0,1,0,0,False,"",25016,0,99,1,0,0,0,0
2000913,"",0,"",0,0,1,0,0,False,"",22401,0,99,1,0,0,0,0
2000914,"",0,"",0,0,1,0,0,False,"",25010,0,99,1,0,0,0,0
2000915,"",0,"",0,0,1,0,0,False,"",22416,0,99,1,0,0,0,0
2000916,"",0,"",0,0,1,0,0,False,"",22401,0,99,1,0,0,0,0
2000917,"",0,"",0,0,1,0,0,False,"",27002,0,99,1,0,0,0,0
2000918,"",0,"",0,0,1,0,0,False,"",22418,0,99,1,0,0,0,0
2000919,"",0,"",0,0,1,0,0,False,"",22416,0,99,1,0,0,0,0
2000920,"",0,"",0,0,1,0,0,False,"",22403,0,99,1,0,0,0,0
2000921,"",0,"",0,0,1,0,0,False,"",22418,0,99,1,0,0,0,0
2000922,"",0,"",0,0,1,0,0,False,"",22418,0,99,1,0,0,0,0
2000923,"",0,"",0,0,1,0,0,False,"",21457,0,99,1,0,0,0,0
2000924,"",0,"",0,0,1,0,0,False,"",21300,0,99,1,0,0,0,0
2000925,"",0,"",0,0,1,0,0,False,"",22403,0,99,1,0,0,0,0
2000926,"",0,"",0,0,1,0,0,False,"",20015,0,99,1,0,0,0,0
2000927,"",0,"",0,0,1,0,0,False,"",22416,0,99,1,0,0,0,0
2000928,"",0,"",0,0,1,0,0,False,"",22410,0,99,1,0,0,0,0
2000929,"",0,"",0,0,1,0,0,False,"",27241,1,3,1,66398,3,0,0
2000930,"",0,"",0,0,1,0,0,False,"",21202,1,1,1,66510,3,0,0
2000931,"",0,"",0,0,1,0,0,False,"",22603,1,1,1,0,3,0,0
2000932,"",0,"",0,0,1,0,0,False,"",20649,1,1,1,66510,3,0,0
2000933,"",0,"",0,0,1,0,0,False,"",22202,1,1,1,66481,3,0,0
2000934,"",0,"",0,0,1,0,0,False,"",25919,1,1,1,66530,3,0,0
2000935,"",0,"",0,0,1,0,0,False,"",26151,1,1,1,66292,3,0,0
2000936,"",0,"",0,0,1,0,0,False,"",20601,1,1,1,0,3,0,0
2000937,"",0,"",0,0,1,0,0,False,"",20601,1,1,1,0,3,0,0
2000938,"",0,"",0,0,1,0,0,False,"",26008,1,1,1,66615,3,0,0
2000939,"",0,"",0,0,1,0,0,False,"",21611,1,1,1,66618,3,0,0
2000940,"",0,"",0,0,1,0,0,False,"",21611,1,1,1,66618,3,0,0
2000941,"",0,"",0,0,1,0,0,False,"",21611,1,1,1,66618,3,0,0
2000942,"",0,"",0,0,1,0,0,False,"",21611,1,1,1,66618,3,0,0
2000943,"",0,"",0,0,1,0,0,False,"",21611,1,1,1,66618,3,0,0
2000944,"",0,"",0,0,1,0,0,False,"",25055,1,1,1,66619,3,0,0
2000945,"",0,"",0,0,1,0,0,False,"",21002,1,1,1,66476,3,0,0
2000946,"",0,"",0,0,1,0,0,False,"",25016,1,1,1,66386,3,0,0
2000947,"",0,"",0,0,1,0,0,False,"",21002,1,1,1,66531,3,0,0
2000948,"",0,"",0,0,1,0,0,False,"",22210,1,1,1,66591,3,0,0
2000949,"",0,"",0,0,1,0,0,False,"",20601,1,1,1,0,3,0,0
2000950,"",0,"",0,0,1,0,0,False,"",20644,1,1,1,66505,3,0,0
2000951,"",0,"",0,0,1,0,0,False,"",21003,1,1,1,66597,3,0,0
2000952,"",0,"",0,0,1,0,0,False,"",22627,1,1,1,66624,3,0,0
2000953,"",0,"",0,0,1,0,0,False,"",22627,1,1,1,66626,3,0,0
2000954,"",0,"",0,0,1,0,0,False,"",22601,1,1,1,66609,3,0,0
2000955,"",0,"",0,0,1,0,0,False,"",22601,1,1,1,66613,3,0,0
2000956,"",0,"",0,0,1,0,0,False,"",22601,1,1,1,66613,3,0,0
2000957,"",0,"",0,0,1,0,0,False,"",22601,1,1,1,66613,3,0,0
2000958,"",0,"",0,0,1,0,0,False,"",20645,306,1,1,66343,3,0,0
2000959,"",0,"",0,0,1,0,0,False,"",24403,306,1,1,66351,3,0,0
2000960,"",0,"",0,0,1,0,0,False,"",22614,306,1,1,66397,3,0,0
2000961,"",0,"",0,0,1,0,0,False,"",25452,306,1,1,66463,3,0,0
2000962,"",0,"",0,0,1,0,0,False,"",25919,306,1,1,66530,3,0,0
2000963,"",0,"",0,0,1,0,0,False,"",22614,306,1,1,66545,3,0,0
2000964,"",0,"",0,0,1,0,0,False,"",20601,1,1,1,0,3,0,0
2000965,"",0,"",0,0,1,0,0,False,"",21452,1,1,1,66545,3,0,0
2000966,"",0,"",0,0,1,0,0,False,"",26024,1,1,1,66414,3,0,0
2000967,"",0,"",0,0,1,0,0,False,"",26153,1,1,1,66680,3,0,0
2000968,"",0,"",0,0,1,0,0,False,"",21955,1,5,1,66681,3,0,0
2000969,"",0,"",0,0,1,0,0,False,"",25918,1,1,1,66682,3,0,0
2000970,"",0,"",0,0,1,0,0,False,"",20626,1,3,1,66684,3,0,0
2000971,"",0,"",0,0,1,0,0,False,"",25057,1,2,1,66685,3,0,0
2000972,"",0,"",0,0,1,0,0,False,"",25008,1,1,1,66686,3,0,0
2000973,"",0,"",0,0,1,0,0,False,"",30362,1,1,1,66318,3,0,0
2000974,"",0,"",0,0,1,0,0,False,"",26151,1,1,1,66318,3,0,0
2000975,"",0,"",0,0,1,0,0,False,"",22606,1,1,1,66287,3,0,0
2000976,"",0,"",0,0,1,0,0,False,"",22606,1,1,1,66493,3,0,0
2000979,"",0,"",0,0,1,0,0,False,"",26151,0,99,1,0,3,0,0
2000980,"",0,"",0,0,1,0,0,False,"",25153,1,99,1,0,3,0,0
2000981,"",0,"",0,0,1,0,0,False,"",26151,0,99,1,0,3,0,0
2000982,"",0,"",0,0,1,0,0,False,"",26151,0,99,1,0,3,0,0
2000983,"",0,"",0,0,1,0,0,False,"",26151,0,99,1,0,3,0,0
2000984,"",0,"",0,0,1,0,0,False,"",24352,1,1,1,66463,3,0,0
2000985,"",0,"",0,0,1,0,0,False,"",25904,1,99,1,0,0,0,0
2000986,"",0,"",0,0,1,0,0,False,"",21470,1,99,1,0,0,0,0
2000987,"",0,"",0,0,1,0,0,False,"",25906,1,1,1,66241,3,0,0
2000988,"",0,"",0,0,1,0,0,False,"",21003,1,1,1,66655,3,0,0
2000989,"",0,"",0,0,1,0,0,False,"",21003,1,1,1,66656,3,0,0
2000990,"",0,"",0,0,1,0,0,False,"",21003,1,1,1,66657,3,0,0
2000991,"",0,"",0,0,1,0,0,False,"",21003,1,1,1,66658,3,0,0
2000992,"",0,"",0,0,1,0,0,False,"",21003,1,1,1,66659,3,0,0
2000993,"",0,"",0,0,1,0,0,False,"",21003,1,1,1,66660,3,0,0
2000994,"",0,"",0,0,1,0,0,False,"",21003,1,1,1,66661,3,0,0
2000995,"",0,"",0,0,1,0,0,False,"",21003,1,1,1,66662,3,0,0
2000996,"",0,"",0,0,1,0,0,False,"",21003,1,1,1,66663,3,0,0
2000997,"",0,"",0,0,1,0,0,False,"",21204,1,1,1,66655,3,0,0
2000998,"",0,"",0,0,1,0,0,False,"",21204,1,1,1,66656,3,0,0
2000999,"",0,"",0,0,1,0,0,False,"",21204,1,1,1,66657,3,0,0
2001000,"",0,"",0,0,1,0,0,False,"",21204,1,1,1,66658,3,0,0
2001001,"",0,"",0,0,1,0,0,False,"",21204,1,1,1,66659,3,0,0
2001002,"",0,"",0,0,1,0,0,False,"",21204,1,1,1,66660,3,0,0
2001003,"",0,"",0,0,1,0,0,False,"",21204,1,1,1,66661,3,0,0
2001004,"",0,"",0,0,1,0,0,False,"",21204,1,1,1,66662,3,0,0
2001005,"",0,"",0,0,1,0,0,False,"",21204,1,1,1,66663,3,0,0
2001006,"",0,"",0,0,1,0,0,False,"",26201,1,1,1,66655,3,0,0
2001007,"",0,"",0,0,1,0,0,False,"",26201,1,1,1,66656,3,0,0
2001008,"",0,"",0,0,1,0,0,False,"",26201,1,1,1,66657,3,0,0
2001009,"",0,"",0,0,1,0,0,False,"",26201,1,1,1,66658,3,0,0
2001010,"",0,"",0,0,1,0,0,False,"",26201,1,1,1,66659,3,0,0
2001011,"",0,"",0,0,1,0,0,False,"",26201,1,1,1,66660,3,0,0
2001012,"",0,"",0,0,1,0,0,False,"",26201,1,1,1,66661,3,0,0
2001013,"",0,"",0,0,1,0,0,False,"",26201,1,1,1,66662,3,0,0
2001014,"",0,"",0,0,1,0,0,False,"",26201,1,1,1,66663,3,0,0
2001015,"",0,"",0,0,1,0,0,False,"",26002,1,1,1,66655,3,0,0
2001016,"",0,"",0,0,1,0,0,False,"",26002,1,1,1,66656,3,0,0
2001017,"",0,"",0,0,1,0,0,False,"",26002,1,1,1,66657,3,0,0
2001018,"",0,"",0,0,1,0,0,False,"",26002,1,1,1,66658,3,0,0
2001019,"",0,"",0,0,1,0,0,False,"",26002,1,1,1,66659,3,0,0
2001020,"",0,"",0,0,1,0,0,False,"",26002,1,1,1,66660,3,0,0
2001021,"",0,"",0,0,1,0,0,False,"",26002,1,1,1,66661,3,0,0
2001022,"",0,"",0,0,1,0,0,False,"",26002,1,1,1,66662,3,0,0
2001023,"",0,"",0,0,1,0,0,False,"",26002,1,1,1,66663,3,0,0
2001024,"",0,"",0,0,1,0,0,False,"",25911,1,1,1,66655,3,0,0
2001025,"",0,"",0,0,1,0,0,False,"",25911,1,1,1,66656,3,0,0
2001026,"",0,"",0,0,1,0,0,False,"",25911,1,1,1,66657,3,0,0
2001027,"",0,"",0,0,1,0,0,False,"",25911,1,1,1,66658,3,0,0
2001028,"",0,"",0,0,1,0,0,False,"",25911,1,1,1,66659,3,0,0
2001029,"",0,"",0,0,1,0,0,False,"",25911,1,1,1,66660,3,0,0
2001030,"",0,"",0,0,1,0,0,False,"",25911,1,1,1,66661,3,0,0
2001031,"",0,"",0,0,1,0,0,False,"",25911,1,1,1,66662,3,0,0
2001032,"",0,"",0,0,1,0,0,False,"",25911,1,1,1,66663,3,0,0
2001033,"",0,"",0,0,1,0,0,False,"",25901,1,1,1,66655,3,0,0
2001034,"",0,"",0,0,1,0,0,False,"",25901,1,1,1,66656,3,0,0
2001035,"",0,"",0,0,1,0,0,False,"",25901,1,1,1,66657,3,0,0
2001036,"",0,"",0,0,1,0,0,False,"",25901,1,1,1,66658,3,0,0
2001037,"",0,"",0,0,1,0,0,False,"",25901,1,1,1,66659,3,0,0
2001038,"",0,"",0,0,1,0,0,False,"",25901,1,1,1,66660,3,0,0
2001039,"",0,"",0,0,1,0,0,False,"",25901,1,1,1,66661,3,0,0
2001040,"",0,"",0,0,1,0,0,False,"",25901,1,1,1,66662,3,0,0
2001041,"",0,"",0,0,1,0,0,False,"",25901,1,1,1,66663,3,0,0
2001042,"",0,"",0,0,1,0,0,False,"",21464,1,1,1,66655,3,0,0
2001043,"",0,"",0,0,1,0,0,False,"",21464,1,1,1,66656,3,0,0
2001044,"",0,"",0,0,1,0,0,False,"",21464,1,1,1,66657,3,0,0
2001045,"",0,"",0,0,1,0,0,False,"",21464,1,1,1,66658,3,0,0
2001046,"",0,"",0,0,1,0,0,False,"",21464,1,1,1,66659,3,0,0
2001047,"",0,"",0,0,1,0,0,False,"",21464,1,1,1,66660,3,0,0
2001048,"",0,"",0,0,1,0,0,False,"",21464,1,1,1,66661,3,0,0
2001049,"",0,"",0,0,1,0,0,False,"",21464,1,1,1,66662,3,0,0
2001050,"",0,"",0,0,1,0,0,False,"",21464,1,1,1,66663,3,0,0
2001051,"",0,"",0,0,1,0,0,False,"",22614,0,99,1,0,0,0,0
2001052,"",0,"",0,0,1,0,0,False,"",20953,0,99,1,0,0,0,0
2001053,"",0,"",0,0,1,0,0,False,"",25407,0,99,1,0,0,0,0
2001054,"",0,"",0,0,1,0,0,False,"",25251,0,99,1,0,0,0,0
2001055,"",0,"",0,0,1,0,0,False,"",26001,0,99,1,0,0,0,0
2001056,"",0,"",0,0,1,0,0,False,"",21202,0,99,1,0,0,0,0
2001057,"",0,"",0,0,1,0,0,False,"",25105,0,99,1,0,0,0,0
2001058,"",0,"",0,0,1,0,0,False,"",26014,1,1,1,0,0,0,0
2001059,"",0,"",0,0,1,0,0,False,"",21003,1,1,1,0,0,0,0
2001060,"",0,"",0,0,1,0,0,False,"",26014,1,99,1,0,0,0,0
2001061,"",0,"",0,0,1,0,0,False,"",21003,1,1,1,66597,3,0,0
2001062,"",0,"",0,0,1,0,0,False,"",21003,1,1,1,66598,3,0,0
2001063,"",0,"",0,0,1,0,0,False,"",21003,1,1,1,66599,3,0,0
2001064,"",0,"",0,0,1,0,0,False,"",21003,1,1,1,66600,3,0,0
2001065,"",0,"",0,0,1,0,0,False,"",26014,1,1,1,0,0,0,0
2001066,"",0,"",0,0,1,0,0,False,"",21003,1,1,1,0,0,0,0
2001067,"",0,"",0,0,1,0,0,False,"",26024,1,3,1,66412,3,0,0
2001068,"",0,"",0,0,1,0,0,False,"",24067,1,4,1,66704,3,0,0
2001069,"",0,"",0,0,1,0,0,False,"",24067,1,4,1,66700,3,0,0
2001070,"",0,"",0,0,1,0,0,False,"",24067,1,4,1,66708,3,0,0
2001071,"",0,"",0,0,1,0,0,False,"",20661,1,99,1,0,0,0,0
2001072,"",0,"",0,0,1,0,0,False,"",25919,1,3,1,66714,3,0,0
2001073,"",0,"",0,0,1,0,0,False,"",22614,1,1,1,66714,3,0,0
2001074,"",0,"",0,0,1,0,0,False,"",48511,1,1,1,66715,3,0,0
2001075,"",0,"",0,0,1,0,0,False,"",20406,1,1,1,66715,3,0,0
2001076,"",0,"",0,0,1,0,0,False,"",48511,1,1,1,66715,3,0,0
2001077,"",0,"",0,0,1,0,0,False,"",25918,1,1,1,66716,3,0,0
2001078,"",0,"",0,0,1,0,0,False,"",21208,1,1,1,66718,3,0,0
2001079,"",0,"",0,0,1,0,0,False,"",26015,1276,3,1,66719,3,0,3
2001080,"",0,"",0,0,1,0,0,False,"",25916,1,4,1,66722,3,0,0
2001081,"",0,"",0,0,1,0,0,False,"",25009,1,4,1,66723,3,0,0
2001082,"",0,"",0,0,1,0,0,False,"",26153,1,1,1,66964,0,0,0
2001083,"",0,"",0,0,1,0,0,False,"",22202,1,1,1,66826,3,0,0
2001084,"",0,"",0,0,1,0,0,False,"",59450,1,1,1,66826,0,0,0
2001085,"",0,"",0,0,1,0,0,False,"",25919,1,1,1,0,3,0,0
2001086,"",0,"",0,0,1,0,0,False,"",59452,1,1,1,66827,0,0,0
2001087,"",0,"",0,0,1,0,0,False,"",26151,1,1,2,0,0,0,0
2001088,"",0,"",0,0,1,0,0,False,"",26151,1,1,2,0,0,0,0
2001089,"",0,"",0,0,1,0,0,False,"",26151,1,1,2,0,0,0,0
2001090,"",0,"",0,0,1,0,0,False,"",26151,1,1,2,0,0,0,0
2001091,"",0,"",0,0,1,0,0,False,"",26151,1,1,2,0,0,0,0
2001093,"",0,"",0,0,1,0,0,False,"",20012,1,1,1,66735,3,0,0
2001094,"",0,"",0,0,1,0,0,False,"",20008,1,1,1,66735,3,0,0
2001095,"",0,"",0,0,1,0,0,False,"",20007,1,1,1,66735,3,0,0
2001096,"",0,"",0,0,1,0,0,False,"",20010,1,1,1,66735,3,0,0
2001097,"",0,"",0,0,1,0,0,False,"",21456,1,1,1,66736,3,0,0
2001098,"",0,"",0,0,1,0,0,False,"",21458,1,1,1,66736,3,0,0
2001099,"",0,"",0,0,1,0,0,False,"",26001,1,1,1,66736,3,0,0
2001100,"",0,"",0,0,1,0,0,False,"",21459,1,1,1,66737,3,0,0
2001101,"",0,"",0,0,1,0,0,False,"",21457,1,1,1,66737,3,0,0
2001102,"",0,"",0,0,1,0,0,False,"",20681,1,1,1,66834,3,0,0
2001103,"",0,"",0,0,1,0,0,False,"",29002,1,1,1,66834,3,0,0
2001104,"",0,"",0,0,1,0,0,False,"",20684,1,1,1,66834,3,0,0
2001105,"",0,"",0,0,1,0,0,False,"",25151,1,1,1,66834,3,0,0
2001106,"",0,"",0,0,1,0,0,False,"",25156,1,1,1,66834,3,0,0
2001107,"",0,"",0,0,1,0,0,False,"",21651,1,1,1,66834,3,0,0
2001108,"",0,"",0,0,1,0,0,False,"",26107,1,1,1,66835,3,0,0
2001109,"",0,"",0,0,1,0,0,False,"",26107,1,1,1,66836,3,0,0
2001110,"",0,"",0,0,1,0,0,False,"",25919,1,1,1,66746,0,0,0
2001111,"",0,"",0,0,1,0,0,False,"",25919,1,1,1,66746,0,0,0
2001112,"",0,"",0,0,1,0,0,False,"",25919,1,1,1,66746,0,0,0
2001113,"",0,"",0,0,1,0,0,False,"",21261,1,2,1,66758,0,0,0
2001114,"",0,"",0,0,1,0,0,False,"",22261,1,1,1,66758,0,0,0
2001115,"",0,"",0,0,1,0,0,False,"",21003,1,2,1,66768,0,0,0
2001116,"",0,"",0,0,1,0,0,False,"",25919,1,2,1,66768,0,0,0
2001117,"",0,"",0,0,1,0,0,False,"",25207,1,8,1,66793,3,0,0
2001118,"",0,"",0,0,1,0,0,False,"",20667,1,1,1,66794,0,0,0
2001119,"",0,"",0,0,1,0,0,False,"",25304,1,1,1,66794,0,0,0
2001120,"",0,"",0,0,1,0,0,False,"",20668,1,2,1,66794,0,0,0
2001121,"",0,"",0,0,1,0,0,False,"",22636,1,4,1,66804,0,0,0
2001122,"",0,"",0,0,1,0,0,False,"",25005,1,6,1,66813,0,0,0
2001123,"",0,"",0,0,1,0,0,False,"",21002,1,2,1,66783,0,0,0
2001124,"",0,"",0,0,1,0,0,False,"",26002,1,1,1,66729,3,0,0
2001125,"",0,"",0,0,1,0,0,False,"",26151,1,1,1,66740,3,0,0
2001126,"",0,"",0,0,1,0,0,False,"",26015,1,1,1,66742,3,0,0
2001127,"",0,"",0,0,1,0,0,False,"",25057,1,1,1,66743,3,0,0
2001128,"",0,"",0,0,1,0,0,False,"",21451,1,1,1,66743,3,0,0
2001129,"",0,"",0,0,1,0,0,False,"",22603,1,1,1,66743,3,0,0
2001130,"",0,"",0,0,1,0,0,False,"",25919,1,1,1,66747,0,0,0
2001131,"",0,"",0,0,1,0,0,False,"",25207,1,1,1,66829,3,0,0
2001132,"",0,"",0,0,1,0,0,False,"",25207,1,1,1,66830,3,0,0
2001133,"",0,"",0,0,1,0,0,False,"",25207,1,5,1,66831,3,0,0
2001134,"",0,"",0,0,1,0,0,False,"",25207,1,1,1,66831,3,0,0
2001135,"",0,"",0,0,1,0,0,False,"",25207,1,1,1,66831,3,0,0
2001136,"",0,"",0,0,1,0,0,False,"",25904,1,4,1,66756,4,0,0
2001137,"",0,"",0,0,1,0,0,False,"",25904,1,1,1,66757,1,0,0
